trial_idx,hash,type,short_name,movie_name,label,is_natural
61,YxZMp94AewnnwYmjI/0v,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
62,wE8wskQ2OpXgYdnpm+o0,Clip,sports1m,13 Rottenmanner Tauern-Adventure-Race,Sports1M,True
63,Hx7nWm9l4FGDuTlUO/17,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
64,AIZIGqway0m4wdyNJ/Sn,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
65,TBJ0dlgqJ+MtTVARyTxT,Clip,Rendered,ancienttomb_027-1-4-70-0_54.89.40.102,Rendered,True
66,UA5li6E6xS1C6yGjZ3Jx,Clip,Rendered,mountainlake_074-1-0-70-0_54.205.66.32,Rendered,True
67,6Ehyxc4CGIUkuxkvksSd,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
68,xn5882G2CSUm3llVaP6e,Clip,sports1m,2012 January 28 Frozen Hog Snow Mountain Bike Race,Sports1M,True
69,U9lKmTmbNGtwJy+kboLB,Clip,sports1m,2008 Arizona State Cyclocross Championships - Cat 4 Mens Race,Sports1M,True
70,YWGU9pCJb1jD1EEZ20tf,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
71,FQR1XltfRJLPikdVpYNn,Clip,Rendered,mountainlake_008-1-0-70-0_54.205.66.32,Rendered,True
72,O/TPbFEXzCLov05/KwS+,Clip,sports1m,2011 June 15 Weekly Race Series Soldier Hollow XC Mountain Bike Race,Sports1M,True
73,GLb98O6GN6r7256/fA8Y,Clip,Cinematic,The Matrix (1999),Cinematic,True
74,SuNRz+E/BsGGxVlNWLt9,Clip,Rendered,shintoday_036-1-12-70-0_184.73.123.94,Rendered,True
75,mbeT2YEuzrol94GMBsSP,Clip,Rendered,lowpolyjungle_113-1-9-70-0_54.159.174.165,Rendered,True
76,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
77,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
78,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
79,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
80,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
81,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
82,JNYUnhFvI0mZbwN58E20,Clip,Rendered,swamp_124-1-11-70-0_34.239.124.192,Rendered,True
83,7keiPs7vk9CHNrtDuOxL,Clip,sports1m,2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized),Sports1M,True
84,t24nBc6mpih4DR5C/qVP,Clip,Rendered,subway_016-1-3-70-0_52.205.253.179,Rendered,True
85,JzIVwvytTHCEhcYc0EkS,Clip,sports1m,2012 UNIV WORLDS Stenberg (USA) dec Sasunouski (BLR) 84 kg Greco bout,Sports1M,True
86,shDuGRZylVmZLCBFIVeP,Clip,sports1m,2011 July 23 ICUP Solitude XC Mountain Bike Race,Sports1M,True
87,ysjy6YgGXX5+mcx52KSM,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
88,FwG4V5nAZdXPlcAEu/X9,Trippy,UNKNOWN,UNKNOWN,Trippy,False
89,laSGx/zSLF1iNrcuSeek,Trippy,UNKNOWN,UNKNOWN,Trippy,False
90,YsOuMtB5kRfafSpwT0UT,Trippy,UNKNOWN,UNKNOWN,Trippy,False
91,PD5FDOxHyLDMMbP27b3i,Trippy,UNKNOWN,UNKNOWN,Trippy,False
92,zCJTs6+3rYSWYPfmzxw3,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
93,VtVw61DyyvWAG3KZ5cp2,Clip,Rendered,run296-medievalSewer-1-0,Rendered,True
94,RD9a8y9u8McF0WxYN6vF,Clip,Cinematic,The Matrix (1999),Cinematic,True
95,d7v2OuJGnQJs5VGGiwMn,Clip,Rendered,lowpolyjungle_026-1-9-70-0_184.73.123.94,Rendered,True
96,hLiZwF+ofe/TNwdRaUgs,Clip,Rendered,swamp_010-1-11-70-0_54.83.154.242,Rendered,True
97,BkNpzsN/WOLG5MlD/nIe,Clip,Cinematic,The Matrix (1999),Cinematic,True
98,RXu0Jp82MXNjAC70IQuO,Monet2,UNKNOWN,UNKNOWN,Monet2,False
99,WD0uyxvusJmVxfeKu9mZ,Monet2,UNKNOWN,UNKNOWN,Monet2,False
100,mdW7CnEbnRLjWetTmBQM,Monet2,UNKNOWN,UNKNOWN,Monet2,False
101,Gvx4/oZ+MioS4j6dFiSw,Monet2,UNKNOWN,UNKNOWN,Monet2,False
102,NWqTwzuwGakTM37kHKK4,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
103,ik5DKO+EInbAGwcH0BfB,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
104,dHvGJAD7cN8KboJxFF4/,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
105,zlQ935qW1A8YOiseS7gY,Clip,Rendered,medievalsewer_132-1-6-70-0_54.210.37.143,Rendered,True
106,XoerXglPXrngFUI5uTG6,Clip,sports1m,1 of 5 - 2010 ICup 2nd Annual Rock The Canyons XC Mountain Bike Race,Sports1M,True
107,EKhyHmLj04EcBoR25T/e,Clip,Rendered,americandiner_079-1-5-70-0_184.73.123.94,Rendered,True
108,CcnZ68zoYz6dkmA4MNdw,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
109,acqwj2lr+dPhB41zaNug,Clip,Cinematic,The Matrix (1999),Cinematic,True
110,g3m60OblXefLQD8mslo7,Clip,Rendered,mountainlake_133-1-0-70-0_184.73.123.94,Rendered,True
111,BztjZUjaKUlUFKz2H77T,Clip,Rendered,mountainlake_095-1-0-70-0_54.173.97.201,Rendered,True
112,I9AjjS6bgMDQvtcGljQT,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
113,QE5x+s2irb8zIxxk9Hos,Clip,sports1m,2011 July 23 ICUP Solitude XC Mountain Bike Race,Sports1M,True
114,cVHNO/WHhguUiL97Hwz0,Clip,sports1m,2009 Univest Grand Prix Road Race PA,Sports1M,True
115,QGck6qUImaC5KQNv44Sa,Clip,sports1m,2011 July 20 Weekly Race Series Sundance XC Mountain Bike Race,Sports1M,True
116,eb7+xYKezXb3QefpDzcL,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
117,cTY9AXsNvvq0riTfMOdD,Clip,sports1m,2011 July 23 ICUP Solitude XC Mountain Bike Race,Sports1M,True
118,+K/glflcjVlS1skiz4hk,Clip,Cinematic,The Matrix (1999),Cinematic,True
119,yu573ePMnZi3UGZVrfTe,Clip,sports1m,2012 SEAR--Team Archie Minus Henrywmv,Sports1M,True
120,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
121,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
122,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
123,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
124,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
125,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
126,UsnwhtuJgvqGK6yjI/fU,Clip,Rendered,medievalsewer_069-1-6-70-0_52.87.152.28,Rendered,True
127,Z7aH6yVjj9Fb+hjK1U8D,Clip,sports1m,2008 Allen Park Criterium Juniors 10-14 and 15-18,Sports1M,True
128,/K0G5lwkh2VzfAVECvMr,Clip,sports1m,2010 Nike Global Challenge Final USA-South vs USA-Midwest 1,Sports1M,True
129,6Avb7mKSgupAO7RwSKPZ,Clip,sports1m,1 of 5 - 2011 True Grit Epic Endurance Mountain Bike Race,Sports1M,True
130,eGkA8VQ9Xvo76e59JXGi,Clip,sports1m,2011 August 2 Midweek MTB Solitude XC Mountain Bike Race,Sports1M,True
131,EDep8Z1McGb+k54j+RRB,Clip,Rendered,run57-mountainLake-1-0,Rendered,True
132,4OeXHpUargDIq8dOsUvK,Monet2,UNKNOWN,UNKNOWN,Monet2,False
133,CJ0j2sysVQX0GHJqjkZv,Monet2,UNKNOWN,UNKNOWN,Monet2,False
134,clN4ica4q7huSnWVFTFi,Monet2,UNKNOWN,UNKNOWN,Monet2,False
135,4Qzk8q76vl4rxBcNFlKC,Monet2,UNKNOWN,UNKNOWN,Monet2,False
136,hhWRsNy4ljt4M1PtvZ3u,Trippy,UNKNOWN,UNKNOWN,Trippy,False
137,ZJvulWBItHtLlDVkIntm,Trippy,UNKNOWN,UNKNOWN,Trippy,False
138,zcz9H/fzww6BdAJTTzoe,Trippy,UNKNOWN,UNKNOWN,Trippy,False
139,cxIFmlK6B5Zf/EmX2Enn,Trippy,UNKNOWN,UNKNOWN,Trippy,False
140,QmynNYnz4Q0hMBpTZ/xv,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
141,gpu0WyfdPMgXV/xhy6ZP,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
142,0ir9/br3yxbe2BBf65zF,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
143,NM2SnnQwIoj8iKOMP6xA,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
144,F5KOXJGuqZljKK9USGu/,Clip,sports1m,2010 WORLDS Jake Clark (USA) dec T Tounousidis (GRE) 84 kg GR,Sports1M,True
145,uWDM4AAJ+PIdXzpPxOha,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
146,MaN8zZQItdhsFNBq5/yl,Clip,Rendered,run213-darkTemple-1-0,Rendered,True
147,18PTv0aCUhaUeL2r9kDd,Clip,sports1m,2012 July 10 Midweek MTB Corner Canyon XC Mountain Bike Race (Stabilized),Sports1M,True
148,cK20wOm48y1gpxBcZuzN,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
149,s8DvZS/fghphUcTsLOzM,Clip,Cinematic,The Matrix (1999),Cinematic,True
150,8IyLxfa6UikBgn/lOdpD,Clip,sports1m,2012 January 28 Frozen Hog Snow Mountain Bike Race,Sports1M,True
151,AXD+rrWG8VbV+xLvzwfb,Clip,sports1m,2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race,Sports1M,True
152,NeWyiD/B7SL+FCezIh94,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
153,9zeO5WHBGzrS+RJfkZbE,Clip,sports1m,2010 WORLDS Jake Clark (USA) dec T Tounousidis (GRE) 84 kg GR,Sports1M,True
154,5ajlJL7TdaFotwBWxmXL,Clip,Rendered,swamp_031-1-11-70-0_54.209.141.225,Rendered,True
155,LgZ1n46WYAg/McuCT9XX,Clip,sports1m,2012 USCS Lambert Park XC Mountain Bike Race (Stabilized),Sports1M,True
156,Ms0KytentxKQcWWhCwPF,Clip,sports1m,1-13-05,Sports1M,True
157,rOvTiId/ZDwtLO9upi5Q,Clip,sports1m,2011 June 25 USCS Round Valley XC Mountain Bike Race,Sports1M,True
158,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
159,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
160,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
161,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
162,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
163,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
164,okYfMyn8qc2ClgvpS7WG,Clip,sports1m,2009 Skijoring Event in Whitefish Montana (part 1),Sports1M,True
165,NHlF8hOkZ6psFRIVhB6N,Clip,Rendered,ancienttomb_107-1-4-70-0_54.165.28.255,Rendered,True
166,AxNNo310kAl9uUSr+hXS,Clip,Rendered,medievalsewer_009-1-6-70-0_107.23.36.15,Rendered,True
167,mjtZRmGqaXCHGB59txoI,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
168,W50xYLSTlUixv1tOfuSJ,Clip,sports1m,2011 Boulder Cup Cyclocross Elite Women,Sports1M,True
169,WpAnXD10RC/bdk0t5JIH,Clip,sports1m,1 of 5 - 2010 ICup 2nd Annual Rock The Canyons XC Mountain Bike Race,Sports1M,True
170,6R/cpnwz6qm0Ky5jRkIA,Monet2,UNKNOWN,UNKNOWN,Monet2,False
171,YLuStB2eXkgOS+Cescsy,Monet2,UNKNOWN,UNKNOWN,Monet2,False
172,DjCxMVXhdBWhgCZRccoY,Monet2,UNKNOWN,UNKNOWN,Monet2,False
173,tFMqsl2mBkPIb5RP0mxy,Monet2,UNKNOWN,UNKNOWN,Monet2,False
174,APccFaui8xmgaLPZxjAA,Clip,sports1m,2011 June 25 USCS Round Valley XC Mountain Bike Race,Sports1M,True
175,hclIiiBW4rID0gjoYwbv,Clip,sports1m,14 ª volta ciclistica internacional do grande A B C D 2011 elite,Sports1M,True
176,ZW5GVcDmKHQQrQdljO9u,Clip,sports1m,1984 Winter Olympics - Mens Luge 2nd Run - Part 1,Sports1M,True
177,YWz8BdF7JHpb7SyGU3LO,Clip,Rendered,run125-lowPolyJungle-1-0,Rendered,True
178,otpDc+UZTnv0+G/1LL/A,Clip,Rendered,lowpolyjungle_129-1-9-70-0_52.87.152.28,Rendered,True
179,4ZE6JPeH4hCIesp0aRIB,Clip,Rendered,kowloon_110-1-8-70-0_54.209.141.225,Rendered,True
180,ubOIjeUGbsNAJqMPIDqU,Clip,Rendered,mountainlake_066-1-0-70-0_54.205.66.32,Rendered,True
181,ihsP/Q14/eSpxdQLR3F4,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
182,ClffawlgRfZbgKwX6zRB,Clip,Rendered,ancienttomb_100-1-4-70-0_54.209.141.225,Rendered,True
183,aedxogPGpb5IiLcjLo8c,Clip,sports1m,2012 January 28 Frozen Hog Snow Mountain Bike Race,Sports1M,True
184,3wXTReOQa7mnr6Oz8aUf,Clip,sports1m,2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race,Sports1M,True
185,0eP/PPhAGmbJ2peZOa/E,Clip,Rendered,ancienttomb_105-1-4-70-0_54.89.40.102,Rendered,True
186,aDa5PENmQXRnlQ8hjL5F,Monet2,UNKNOWN,UNKNOWN,Monet2,False
187,Sqv4lziRTQgtkUPYRRiM,Monet2,UNKNOWN,UNKNOWN,Monet2,False
188,AZvr1UF39ygFqNxKr/8K,Monet2,UNKNOWN,UNKNOWN,Monet2,False
189,SzeVJsDzE+Ceeb3XK4TT,Monet2,UNKNOWN,UNKNOWN,Monet2,False
190,GSPr411rEwcYNs75xJ6Q,Clip,Rendered,run6-medievalSewer-1-0,Rendered,True
191,2zq4fRO/9TFU8Wltp6Gg,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
192,ztSOBZjtFN/rfVkSx649,Clip,sports1m,2010 WORLDS Jake Clark (USA) dec T Tounousidis (GRE) 84 kg GR,Sports1M,True
193,Gb/PzZaf1w5KXVI8nZJB,Clip,sports1m,2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race,Sports1M,True
194,rJGc1KnY5LzyxYxg+ys9,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
195,XCVSk+qtWP4NwXx+2LP0,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
196,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
197,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
198,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
199,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
200,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
201,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
202,JOYs8Wny1GJlw6AxCVo5,Clip,Rendered,lowpolyjungle_015-1-9-70-0_54.175.147.171,Rendered,True
203,mG4xsIyTTnaRWKW82yeD,Clip,Cinematic,The Matrix (1999),Cinematic,True
204,hnYVTt6SOC5gw43jdDOb,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
205,HvUTYlGssHeK5Ub4iNLY,Clip,Rendered,mountainlake_075-1-0-70-0_52.205.253.179,Rendered,True
206,pBsrFShgY2qLi+7xYSGi,Clip,sports1m,1984 Winter Olympics - Mens Luge 1st run - Part 1,Sports1M,True
207,IPvYT7eXLYJ557HrVPnG,Clip,sports1m,1 of 7 - 2010 ICup Utah Open State Championship XC Mountain Bike Race,Sports1M,True
208,tRgm529SPpQspr220FRm,Trippy,UNKNOWN,UNKNOWN,Trippy,False
209,1fJV9v2bfUSbxOt68854,Trippy,UNKNOWN,UNKNOWN,Trippy,False
210,TsTr8m0kFpLZyi1owYUt,Trippy,UNKNOWN,UNKNOWN,Trippy,False
211,c6il6/HFHBatfpiQJdgg,Trippy,UNKNOWN,UNKNOWN,Trippy,False
212,KNHdeOBfJEqL9lAC/epr,Clip,Rendered,lowpolyjungle_081-1-9-70-0_184.73.123.94,Rendered,True
213,P8daRLh2DWUx2Tn0b/Gw,Clip,sports1m,2012 July 10 Midweek MTB Corner Canyon XC Mountain Bike Race (Stabilized),Sports1M,True
214,5eOk2p9Uyh+ILTDQmSNl,Clip,Rendered,kowloon_058-1-8-70-0_107.23.36.15,Rendered,True
215,KkBuwrOELhqHewYQOa09,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
216,ks47nFq5sv36soivQeZz,Clip,sports1m,2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race,Sports1M,True
217,S5RzKldzSAMAZR9RChs3,Clip,Cinematic,The Matrix (1999),Cinematic,True
218,yv/S61fYnDSQcA9J6Nk8,Monet2,UNKNOWN,UNKNOWN,Monet2,False
219,GHn0W57E+2PS+Qr5yD2r,Monet2,UNKNOWN,UNKNOWN,Monet2,False
220,kEq0YeYOSSBtM1ZkWA1a,Monet2,UNKNOWN,UNKNOWN,Monet2,False
221,+rgSVBVRE8Ij1WNhq8ZW,Monet2,UNKNOWN,UNKNOWN,Monet2,False
222,t7ZnHTSsKBn9atXeObY3,Trippy,UNKNOWN,UNKNOWN,Trippy,False
223,EhwIk1vM51LHZPE6xFZX,Trippy,UNKNOWN,UNKNOWN,Trippy,False
224,+4gByvU9LfvSD0JHP6Ae,Trippy,UNKNOWN,UNKNOWN,Trippy,False
225,FeRtEXhh03qFk/eauIqb,Trippy,UNKNOWN,UNKNOWN,Trippy,False
226,Mg5bLgoNvze3EPLB9rbZ,Clip,sports1m,2011 KIA X-GAME Aggressive Inline VERT Final,Sports1M,True
227,yfFAPn1QpVQmEC2iXg07,Clip,Rendered,swamp_103-1-11-70-0_54.162.127.170,Rendered,True
228,fSfoxctVyPEoVzFOpsAw,Clip,Rendered,ancienttomb_068-1-4-70-0_34.239.124.192,Rendered,True
229,5Q4+LRPdnmpiazfLNOdJ,Clip,Rendered,mountainlake_006-1-0-70-0_184.73.123.94,Rendered,True
