trial_idx,hash,type,short_name,movie_name,label,is_natural
64,Zw2kmb17u1yaUHdgRhnK,Clip,sports1m,2011 August 2 Midweek MTB Solitude XC Mountain Bike Race,Sports1M,True
65,ytH0poPv4QvIW+FwOEAV,Clip,Rendered,ancienttomb_020-1-4-70-0_54.165.28.255,Rendered,True
66,DXOCfWpEaRq/sa5dr0OH,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
67,Hwem1aUImqBqux6hjAk4,Clip,sports1m,2011 TRI STATE RACE AT SKI BUTTERNUT VIDEO 04,Sports1M,True
68,4tIOoaR5VNXdEFB3JLsd,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
69,wrhbg7/9C5fsnGqt95w/,Clip,sports1m,2012 UNIV WORLDS Erickson (USA) dec Allikma (EST) 120 kg Greco repechage,Sports1M,True
70,gnKtNfR9QYEW0PRkfRU4,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
71,LfckM0X1gCCgUlsmXIea,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
72,Ta17hPcaONVDy5sPjE9z,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
73,mpoHL5UE5tDtz7b51b3H,Clip,Rendered,americandiner_042-1-5-70-0_54.173.97.201,Rendered,True
74,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
75,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
76,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
77,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
78,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
79,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
80,ELL6LRL0dtYtHHKWF7AP,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
81,cuWlpK2an1Mpj+YuBNcp,Clip,Rendered,mountainlake_016-1-0-70-0_52.87.152.28,Rendered,True
82,mEfXe6TB/TARwiflqvwP,Clip,Rendered,swamp_068-1-11-70-0_54.205.66.32,Rendered,True
83,Grz7S+ULWVEQWJLknlnB,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
84,TdM1EaWif2IXywVavC2W,Clip,sports1m,2011 July 23 ICUP Solitude XC Mountain Bike Race,Sports1M,True
85,9x/crfh5HemYjl6QLlJg,Clip,Rendered,medievalsewer_071-1-6-70-0_54.173.97.201,Rendered,True
86,seUtOnL9m6bLEadkIBvn,Trippy,UNKNOWN,UNKNOWN,Trippy,False
87,c6il6/HFHBatfpiQJdgg,Trippy,UNKNOWN,UNKNOWN,Trippy,False
88,zcz9H/fzww6BdAJTTzoe,Trippy,UNKNOWN,UNKNOWN,Trippy,False
89,ZJvulWBItHtLlDVkIntm,Trippy,UNKNOWN,UNKNOWN,Trippy,False
90,WD0uyxvusJmVxfeKu9mZ,Monet2,UNKNOWN,UNKNOWN,Monet2,False
91,SzeVJsDzE+Ceeb3XK4TT,Monet2,UNKNOWN,UNKNOWN,Monet2,False
92,bXZPyBzw+Lua8rL+0cFJ,Monet2,UNKNOWN,UNKNOWN,Monet2,False
93,nEiqgkWUfrKk/L3vEaqW,Monet2,UNKNOWN,UNKNOWN,Monet2,False
94,NWqTwzuwGakTM37kHKK4,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
95,ik5DKO+EInbAGwcH0BfB,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
96,dHvGJAD7cN8KboJxFF4/,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
97,zlQ935qW1A8YOiseS7gY,Clip,Rendered,medievalsewer_132-1-6-70-0_54.210.37.143,Rendered,True
98,XoerXglPXrngFUI5uTG6,Clip,sports1m,1 of 5 - 2010 ICup 2nd Annual Rock The Canyons XC Mountain Bike Race,Sports1M,True
99,EKhyHmLj04EcBoR25T/e,Clip,Rendered,americandiner_079-1-5-70-0_184.73.123.94,Rendered,True
100,clN4ica4q7huSnWVFTFi,Monet2,UNKNOWN,UNKNOWN,Monet2,False
101,2+F0ZskMG5EpDmtypyVo,Monet2,UNKNOWN,UNKNOWN,Monet2,False
102,WNJEXUzGJM1rBa3IGyjl,Monet2,UNKNOWN,UNKNOWN,Monet2,False
103,kEq0YeYOSSBtM1ZkWA1a,Monet2,UNKNOWN,UNKNOWN,Monet2,False
104,3zRqTGrszmYpMuKSTWoz,Monet2,UNKNOWN,UNKNOWN,Monet2,False
105,wPuGeASFd0a0KN8WcxE9,Monet2,UNKNOWN,UNKNOWN,Monet2,False
106,GHn0W57E+2PS+Qr5yD2r,Monet2,UNKNOWN,UNKNOWN,Monet2,False
107,QXjv0WdutKj929fqBX4R,Monet2,UNKNOWN,UNKNOWN,Monet2,False
108,a2myLqZD/krYH3i0i/07,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
109,Uv/oSuIwx6JM5yiKvnWl,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
110,+Rnaa8ZgpAs202paMWi7,Clip,Rendered,subway_019-1-3-70-0_54.89.40.102,Rendered,True
111,iC526k2PjhwGHWWrJPIh,Clip,Rendered,ancienttomb_117-1-4-70-0_54.209.141.225,Rendered,True
112,Q0ChBM2LHTotrmyfsFQw,Clip,Rendered,medievalsewer_076-1-6-70-0_54.196.24.32,Rendered,True
113,tG0z5jX/+V8DMfDVFbT+,Clip,sports1m,2011 July 20 Weekly Race Series Sundance XC Mountain Bike Race,Sports1M,True
114,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
115,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
116,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
117,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
118,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
119,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
120,+4gByvU9LfvSD0JHP6Ae,Trippy,UNKNOWN,UNKNOWN,Trippy,False
121,O+rubRFjeJFrQqL6nQ3z,Trippy,UNKNOWN,UNKNOWN,Trippy,False
122,hhWRsNy4ljt4M1PtvZ3u,Trippy,UNKNOWN,UNKNOWN,Trippy,False
123,EhwIk1vM51LHZPE6xFZX,Trippy,UNKNOWN,UNKNOWN,Trippy,False
124,APccFaui8xmgaLPZxjAA,Clip,sports1m,2011 June 25 USCS Round Valley XC Mountain Bike Race,Sports1M,True
125,hclIiiBW4rID0gjoYwbv,Clip,sports1m,14 ª volta ciclistica internacional do grande A B C D 2011 elite,Sports1M,True
126,ZW5GVcDmKHQQrQdljO9u,Clip,sports1m,1984 Winter Olympics - Mens Luge 2nd Run - Part 1,Sports1M,True
127,YWz8BdF7JHpb7SyGU3LO,Clip,Rendered,run125-lowPolyJungle-1-0,Rendered,True
128,otpDc+UZTnv0+G/1LL/A,Clip,Rendered,lowpolyjungle_129-1-9-70-0_52.87.152.28,Rendered,True
129,4ZE6JPeH4hCIesp0aRIB,Clip,Rendered,kowloon_110-1-8-70-0_54.209.141.225,Rendered,True
130,U6NqQRL+v/N/9xnLSH2y,Trippy,UNKNOWN,UNKNOWN,Trippy,False
131,tRgm529SPpQspr220FRm,Trippy,UNKNOWN,UNKNOWN,Trippy,False
132,65nCtgHcS7Fo1yUaDd6S,Trippy,UNKNOWN,UNKNOWN,Trippy,False
133,SEC6P/OjqnLEjzI29VZj,Trippy,UNKNOWN,UNKNOWN,Trippy,False
134,MaN8zZQItdhsFNBq5/yl,Clip,Rendered,run213-darkTemple-1-0,Rendered,True
135,18PTv0aCUhaUeL2r9kDd,Clip,sports1m,2012 July 10 Midweek MTB Corner Canyon XC Mountain Bike Race (Stabilized),Sports1M,True
136,cK20wOm48y1gpxBcZuzN,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
137,s8DvZS/fghphUcTsLOzM,Clip,Cinematic,The Matrix (1999),Cinematic,True
138,8IyLxfa6UikBgn/lOdpD,Clip,sports1m,2012 January 28 Frozen Hog Snow Mountain Bike Race,Sports1M,True
139,AXD+rrWG8VbV+xLvzwfb,Clip,sports1m,2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race,Sports1M,True
140,RL8zpBtdUqrcItpujIVj,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
141,L313XjQzD6eqzIitZmbl,Clip,Rendered,subway_129-1-3-70-0_54.159.174.165,Rendered,True
142,G8GCQlSYxw5oG/LVKDs2,Clip,Rendered,americandiner_099-1-5-70-0_184.73.123.94,Rendered,True
143,YxZMp94AewnnwYmjI/0v,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
144,wE8wskQ2OpXgYdnpm+o0,Clip,sports1m,13 Rottenmanner Tauern-Adventure-Race,Sports1M,True
145,Hx7nWm9l4FGDuTlUO/17,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
146,QmynNYnz4Q0hMBpTZ/xv,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
147,gpu0WyfdPMgXV/xhy6ZP,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
148,0ir9/br3yxbe2BBf65zF,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
149,NM2SnnQwIoj8iKOMP6xA,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
150,F5KOXJGuqZljKK9USGu/,Clip,sports1m,2010 WORLDS Jake Clark (USA) dec T Tounousidis (GRE) 84 kg GR,Sports1M,True
151,uWDM4AAJ+PIdXzpPxOha,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
152,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
153,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
154,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
155,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
156,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
157,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
158,JGLrsEgLPvJgD9EJEUup,Clip,Rendered,lowpolyjungle_102-1-9-70-0_54.173.97.201,Rendered,True
159,Wk0UfsP3Mukl9RWSFbr1,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
160,yZ+EfT0I4L4KRkTEqo16,Clip,Rendered,mountainlake_005-1-0-70-0_52.205.253.179,Rendered,True
161,Fk99oTghRoE4ZOdfBCzR,Clip,Rendered,medievalsewer_090-1-6-70-0_54.196.24.32,Rendered,True
162,Wr5PZS+2SzdHmLkcfAkc,Clip,Rendered,ancienttomb_037-1-4-70-0_54.83.154.242,Rendered,True
163,UfJPIpnp2ZLQy6NRpAjt,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
164,UIRT1CCHgVDfheNGYQd6,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
165,Qtx9ZilPEN9mdem3G1lL,Clip,sports1m,2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized),Sports1M,True
166,8PA1UPAZQPiLL4qyfbe0,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
167,yCXacouyIMBJMNQBQeSe,Clip,sports1m,2009 Univest Grand Prix Road Race PA,Sports1M,True
168,cX1uqe3yuBtkCRNeZPSD,Clip,Rendered,lowpolyjungle_125-1-9-70-0_54.175.147.171,Rendered,True
169,0JcYLY6eaQxNgD0AqyHf,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
170,okYfMyn8qc2ClgvpS7WG,Clip,sports1m,2009 Skijoring Event in Whitefish Montana (part 1),Sports1M,True
171,NHlF8hOkZ6psFRIVhB6N,Clip,Rendered,ancienttomb_107-1-4-70-0_54.165.28.255,Rendered,True
172,AxNNo310kAl9uUSr+hXS,Clip,Rendered,medievalsewer_009-1-6-70-0_107.23.36.15,Rendered,True
173,mjtZRmGqaXCHGB59txoI,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
174,W50xYLSTlUixv1tOfuSJ,Clip,sports1m,2011 Boulder Cup Cyclocross Elite Women,Sports1M,True
175,WpAnXD10RC/bdk0t5JIH,Clip,sports1m,1 of 5 - 2010 ICup 2nd Annual Rock The Canyons XC Mountain Bike Race,Sports1M,True
176,7cSi2BMfoI7qGUOqd6Wx,Trippy,UNKNOWN,UNKNOWN,Trippy,False
177,LxzQ7O/QCx1mYEVgqOFn,Trippy,UNKNOWN,UNKNOWN,Trippy,False
178,hRNV4Uq2+DNjajIvRxQE,Trippy,UNKNOWN,UNKNOWN,Trippy,False
179,n+k17xNssds+BO9LqMZr,Trippy,UNKNOWN,UNKNOWN,Trippy,False
180,YWGU9pCJb1jD1EEZ20tf,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
181,FQR1XltfRJLPikdVpYNn,Clip,Rendered,mountainlake_008-1-0-70-0_54.205.66.32,Rendered,True
182,O/TPbFEXzCLov05/KwS+,Clip,sports1m,2011 June 15 Weekly Race Series Soldier Hollow XC Mountain Bike Race,Sports1M,True
183,GLb98O6GN6r7256/fA8Y,Clip,Cinematic,The Matrix (1999),Cinematic,True
184,SuNRz+E/BsGGxVlNWLt9,Clip,Rendered,shintoday_036-1-12-70-0_184.73.123.94,Rendered,True
185,mbeT2YEuzrol94GMBsSP,Clip,Rendered,lowpolyjungle_113-1-9-70-0_54.159.174.165,Rendered,True
186,akx7T+MeV1fH3pcHbf44,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
187,KdzR5VpIOqooZ/vjtf/j,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
188,ZJ5glc7pQlsrBswSvlVj,Clip,sports1m,2010 WORLDS Dremiel Byers (USA) dec Ioseb Chugoshvili (BLR) 120 kg GR,Sports1M,True
189,1DhkOXoHXfCp06a27zjX,Clip,Rendered,templeinterior_022-1-2-70-0_184.73.123.94,Rendered,True
190,EMp2B0k2KY1Mc4RA0ZbJ,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
191,feYasFIEBhxYDKTftww8,Clip,Rendered,subway_048-1-3-70-0_54.196.24.32,Rendered,True
192,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
193,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
194,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
195,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
196,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
197,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
198,JNYUnhFvI0mZbwN58E20,Clip,Rendered,swamp_124-1-11-70-0_34.239.124.192,Rendered,True
199,7keiPs7vk9CHNrtDuOxL,Clip,sports1m,2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized),Sports1M,True
200,t24nBc6mpih4DR5C/qVP,Clip,Rendered,subway_016-1-3-70-0_52.205.253.179,Rendered,True
201,JzIVwvytTHCEhcYc0EkS,Clip,sports1m,2012 UNIV WORLDS Stenberg (USA) dec Sasunouski (BLR) 84 kg Greco bout,Sports1M,True
202,shDuGRZylVmZLCBFIVeP,Clip,sports1m,2011 July 23 ICUP Solitude XC Mountain Bike Race,Sports1M,True
203,ysjy6YgGXX5+mcx52KSM,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
204,J4PH3ez0PBmcINVwekyF,Clip,sports1m,2011 KIA X-GAME Aggressive Inline VERT Final,Sports1M,True
205,n2kq4Nv6UNm4wJbdtuHM,Clip,sports1m,2010 WORLDS Justin Ruiz (USA) dec Richard Karelson (EST) 96 kg GR,Sports1M,True
206,iYxs1vPwdSenUzRva/I3,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
207,N1Sn679rCW0XsG5S7c/C,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
208,jlM0Ornu8Dw2nAXCwego,Clip,Rendered,mountainlake_047-1-0-70-0_54.89.40.102,Rendered,True
209,iXM+aZY10zP+t3wPmZOW,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
210,5g6SXHpFCRvSgFE6HvFn,Clip,Rendered,swamp_075-1-11-70-0_54.209.141.225,Rendered,True
211,jzyre4tfhewAX7b7SFVS,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
212,T78tqcVJy0QFIxxmHwZq,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
213,fPNB3WgkL42SjfDb49dV,Clip,sports1m,2008 Lievin Cyclocross World Cup Mens Race (Part 1),Sports1M,True
214,LjhJoqBE4CKdciSLqtbR,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
215,OLYZC7PG+PGnK5U4cVF4,Clip,sports1m,2009 Riverboarding Clear Creek Golden Colorado,Sports1M,True
216,A/mvzKA4FPC3yLXnKhOA,Clip,Rendered,run292-ancientTomb-1-0,Rendered,True
217,JjzDkdeVQLumONBJWhFh,Clip,Cinematic,The Matrix (1999),Cinematic,True
218,0DHujFq/QKILiPafxAft,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
219,ZtSAH4A+tn6p02EsLGA8,Clip,Rendered,mountainlake_101-1-0-70-0_54.205.66.32,Rendered,True
220,SPjSVQFnSP/p12Wlmi+X,Clip,sports1m,1 Day with Tom Sav and Toma,Sports1M,True
221,rU+Ax1V73N67E4CSqQ+f,Clip,Rendered,lowpolyjungle_013-1-9-70-0_52.87.152.28,Rendered,True
222,AZvr1UF39ygFqNxKr/8K,Monet2,UNKNOWN,UNKNOWN,Monet2,False
223,hvrZsZQYuyjIt1tsiIAq,Monet2,UNKNOWN,UNKNOWN,Monet2,False
224,+rgSVBVRE8Ij1WNhq8ZW,Monet2,UNKNOWN,UNKNOWN,Monet2,False
225,Sqv4lziRTQgtkUPYRRiM,Monet2,UNKNOWN,UNKNOWN,Monet2,False
226,JOYs8Wny1GJlw6AxCVo5,Clip,Rendered,lowpolyjungle_015-1-9-70-0_54.175.147.171,Rendered,True
227,mG4xsIyTTnaRWKW82yeD,Clip,Cinematic,The Matrix (1999),Cinematic,True
228,hnYVTt6SOC5gw43jdDOb,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
229,HvUTYlGssHeK5Ub4iNLY,Clip,Rendered,mountainlake_075-1-0-70-0_52.205.253.179,Rendered,True
