trial_idx,hash,type,short_name,movie_name,label,is_natural
62,B5pQvpL5UAEcUX7jQCAw,Trippy,UNKNOWN,UNKNOWN,Trippy,False
63,JUoeqouoaf7B/9hQ5g8L,Trippy,UNKNOWN,UNKNOWN,Trippy,False
64,RL8zpBtdUqrcItpujIVj,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
65,L313XjQzD6eqzIitZmbl,Clip,Rendered,subway_129-1-3-70-0_54.159.174.165,Rendered,True
66,G8GCQlSYxw5oG/LVKDs2,Clip,Rendered,americandiner_099-1-5-70-0_184.73.123.94,Rendered,True
67,YxZMp94AewnnwYmjI/0v,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
68,wE8wskQ2OpXgYdnpm+o0,Clip,sports1m,13 Rottenmanner Tauern-Adventure-Race,Sports1M,True
69,Hx7nWm9l4FGDuTlUO/17,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
70,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
71,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
72,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
73,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
74,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
75,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
76,FwG4V5nAZdXPlcAEu/X9,Trippy,UNKNOWN,UNKNOWN,Trippy,False
77,Vdi70xOyBQEeDGhPVulx,Trippy,UNKNOWN,UNKNOWN,Trippy,False
78,BfWpv7B5/SLP4JpnFDAA,Trippy,UNKNOWN,UNKNOWN,Trippy,False
79,ZNJ/iEvVGiRvAIW374C6,Trippy,UNKNOWN,UNKNOWN,Trippy,False
80,QmynNYnz4Q0hMBpTZ/xv,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
81,gpu0WyfdPMgXV/xhy6ZP,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
82,0ir9/br3yxbe2BBf65zF,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
83,NM2SnnQwIoj8iKOMP6xA,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
84,F5KOXJGuqZljKK9USGu/,Clip,sports1m,2010 WORLDS Jake Clark (USA) dec T Tounousidis (GRE) 84 kg GR,Sports1M,True
85,uWDM4AAJ+PIdXzpPxOha,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
86,MaN8zZQItdhsFNBq5/yl,Clip,Rendered,run213-darkTemple-1-0,Rendered,True
87,18PTv0aCUhaUeL2r9kDd,Clip,sports1m,2012 July 10 Midweek MTB Corner Canyon XC Mountain Bike Race (Stabilized),Sports1M,True
88,cK20wOm48y1gpxBcZuzN,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
89,s8DvZS/fghphUcTsLOzM,Clip,Cinematic,The Matrix (1999),Cinematic,True
90,8IyLxfa6UikBgn/lOdpD,Clip,sports1m,2012 January 28 Frozen Hog Snow Mountain Bike Race,Sports1M,True
91,AXD+rrWG8VbV+xLvzwfb,Clip,sports1m,2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race,Sports1M,True
92,kEq0YeYOSSBtM1ZkWA1a,Monet2,UNKNOWN,UNKNOWN,Monet2,False
93,wmyGSANRCL0VfDZ/op9k,Monet2,UNKNOWN,UNKNOWN,Monet2,False
94,OzJ1Uo3UijOs49JCrvzl,Monet2,UNKNOWN,UNKNOWN,Monet2,False
95,iWLtNtqjDrxusP8AkEyy,Monet2,UNKNOWN,UNKNOWN,Monet2,False
96,iOi+HFDB2TwNd2MuMKTS,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
97,H2DVrwW3AeZoQ1ACZ4Vi,Clip,sports1m, Plenty Gorge Trails Edit  GoPro Hero 3,Sports1M,True
98,S3BhYFuveWCFwMA9CmHj,Clip,Rendered,darktemple_131-1-7-70-0_54.162.127.170,Rendered,True
99,/6Bfnv5hjwlpCAPpPqLm,Clip,sports1m,2011 Frozen Hog Mountain Bike Race,Sports1M,True
100,BYo1nXmx6focEVY7V+YY,Clip,sports1m,2012 KIA X-GAME  AIL VERT ROUND1 HEAT1,Sports1M,True
101,a22OoZBS2L0zF/9HCFPb,Clip,Rendered,medievalsewer_131-1-6-70-0_52.205.253.179,Rendered,True
102,AZvr1UF39ygFqNxKr/8K,Monet2,UNKNOWN,UNKNOWN,Monet2,False
103,SEYRUZHjFy8yFg6C6hae,Monet2,UNKNOWN,UNKNOWN,Monet2,False
104,I6A2WcSyHX31swtGysx4,Monet2,UNKNOWN,UNKNOWN,Monet2,False
105,MSxX6MZz+fWhmeS929SN,Monet2,UNKNOWN,UNKNOWN,Monet2,False
106,OPfsVeazJhmuI2LD+NUv,Clip,Cinematic,The Matrix (1999),Cinematic,True
107,lUQ0xunF7yZ7rwFY8yCO,Clip,sports1m,1 of 5 - 2011 True Grit Epic Endurance Mountain Bike Race,Sports1M,True
108,2YIvReb7YciHVHPUwNdO,Clip,Rendered,run124-kowloon-1-0,Rendered,True
109,yrnh8VwYDSPXSV0f5XSd,Clip,Cinematic,The Matrix (1999),Cinematic,True
110,m7WuwgDtGeqH02o50exF,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
111,+tyfn0d3P/Qynk+cGiIp,Clip,Rendered,swamp_069-1-11-70-0_34.239.124.192,Rendered,True
112,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
113,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
114,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
115,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
116,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
117,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
118,KjDfO15MEsKyQ1ecL7gs,Clip,Rendered,run257-mountainLake-1-0,Rendered,True
119,W72D46ICk0GV1uh0E98o,Clip,Cinematic,The Matrix (1999),Cinematic,True
120,rKhBb2Q+dILxw3t33TsJ,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
121,YfqXNa8nksH/H4Q7tw5G,Clip,Rendered,lowpolyjungle_118-1-9-70-0_54.83.154.242,Rendered,True
122,OFk94miLCLRW7fhR6BQE,Clip,Rendered,swamp_075-1-11-70-0_54.165.28.255,Rendered,True
123,VIxFQLvrzWwvLKX9CM5N,Clip,sports1m,1995 bmx vert bs contest  mat hoffman bike park okc,Sports1M,True
124,JdmTCn661b5CrlZeEbKZ,Clip,Rendered,swamp_124-1-11-70-0_54.159.174.165,Rendered,True
125,WjuE27Pr6k6yhSy0cjsc,Clip,sports1m,2010 WORLDS Riza Kayaalp (TUR) dec Dremiel Byers (USA) bronze bout 120 kg GR,Sports1M,True
126,So7WFVD7OO1ngQM5VxMw,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
127,B9NfywYwwpj5Z+QH91/J,Clip,Rendered,darktemple_045-1-7-70-0_52.207.221.173,Rendered,True
128,dfZFaVNi/8kakSUBYZnv,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
129,B8ErHJ8RgM5GrBShd/R6,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
130,tRgm529SPpQspr220FRm,Trippy,UNKNOWN,UNKNOWN,Trippy,False
131,SDwwMR76/RSpkAKmShZY,Trippy,UNKNOWN,UNKNOWN,Trippy,False
132,hhWRsNy4ljt4M1PtvZ3u,Trippy,UNKNOWN,UNKNOWN,Trippy,False
133,wCU/sNCTIWLrVIV+YH5a,Trippy,UNKNOWN,UNKNOWN,Trippy,False
134,/me50iwF1MThVU/8jf3r,Clip,sports1m,2008 Sea Otter Classic NRC Circit Race - Women,Sports1M,True
135,K/5vvFAztOK8JY2IB0lJ,Clip,sports1m,2011 July 20 Weekly Race Series Sundance XC Mountain Bike Race,Sports1M,True
136,iHDqedO/PKkgHMgS8q04,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
137,5ymdWTh0ra4xABLTVKOe,Clip,Rendered,swamp_005-1-11-70-0_34.239.124.192,Rendered,True
138,dGijMPKl+2Vt57RPf+zB,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
139,vMLbIHR7WQCoObX7LbHl,Clip,sports1m,2011 Frozen Hog Mountain Bike Race,Sports1M,True
140,YWGU9pCJb1jD1EEZ20tf,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
141,FQR1XltfRJLPikdVpYNn,Clip,Rendered,mountainlake_008-1-0-70-0_54.205.66.32,Rendered,True
142,O/TPbFEXzCLov05/KwS+,Clip,sports1m,2011 June 15 Weekly Race Series Soldier Hollow XC Mountain Bike Race,Sports1M,True
143,GLb98O6GN6r7256/fA8Y,Clip,Cinematic,The Matrix (1999),Cinematic,True
144,SuNRz+E/BsGGxVlNWLt9,Clip,Rendered,shintoday_036-1-12-70-0_184.73.123.94,Rendered,True
145,mbeT2YEuzrol94GMBsSP,Clip,Rendered,lowpolyjungle_113-1-9-70-0_54.159.174.165,Rendered,True
146,sDn8P5o6S5iBCst0ej32,Clip,sports1m,2009 Cyclocross Crusade Single Speed World Championship,Sports1M,True
147,SrF25T02kSwf+aKnHAT+,Clip,Rendered,medievalsewer_085-1-6-70-0_54.175.147.171,Rendered,True
148,fkpbdhcKXoPWhOfmFEzC,Clip,sports1m,2011 June 25 USCS Round Valley XC Mountain Bike Race,Sports1M,True
149,ggMkPGS1hSBSLrignhfA,Clip,sports1m,2010 Nutmeg State Games Cat 3s - SprinterDellaCasa Helmet Cam,Sports1M,True
150,LiGRIqn1ccDpU/Y2x8d0,Clip,Rendered,subway_097-1-3-70-0_54.209.141.225,Rendered,True
151,0+d8kVzU5dSs7gx0S3N1,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
152,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
153,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
154,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
155,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
156,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
157,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
158,NWqTwzuwGakTM37kHKK4,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
159,ik5DKO+EInbAGwcH0BfB,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
160,dHvGJAD7cN8KboJxFF4/,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
161,zlQ935qW1A8YOiseS7gY,Clip,Rendered,medievalsewer_132-1-6-70-0_54.210.37.143,Rendered,True
162,XoerXglPXrngFUI5uTG6,Clip,sports1m,1 of 5 - 2010 ICup 2nd Annual Rock The Canyons XC Mountain Bike Race,Sports1M,True
163,EKhyHmLj04EcBoR25T/e,Clip,Rendered,americandiner_079-1-5-70-0_184.73.123.94,Rendered,True
164,j3tzoKjOz4PPqBtq8tPP,Clip,sports1m,2009 Mountain States Cup Cross Country racing at the Chalk Creek Stampede,Sports1M,True
165,nVrCDbaCdxn8J6oxXDnB,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
166,2H/4aKcecOpTlRZxdD8I,Clip,sports1m,2011 August 10 Weekly Race Series Soldier Hollow XC Mountain Bike Race,Sports1M,True
167,+byMuHKM8uGjaXzADytu,Clip,sports1m,2011 June 15 Weekly Race Series Soldier Hollow XC Mountain Bike Race,Sports1M,True
168,P/kVX7K/s5rq1tlTlCmp,Clip,Rendered,ancienttomb_034-1-4-70-0_52.207.221.173,Rendered,True
169,AjDjMg16cioMO+MkMzhv,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
170,APccFaui8xmgaLPZxjAA,Clip,sports1m,2011 June 25 USCS Round Valley XC Mountain Bike Race,Sports1M,True
171,hclIiiBW4rID0gjoYwbv,Clip,sports1m,14 ª volta ciclistica internacional do grande A B C D 2011 elite,Sports1M,True
172,ZW5GVcDmKHQQrQdljO9u,Clip,sports1m,1984 Winter Olympics - Mens Luge 2nd Run - Part 1,Sports1M,True
173,YWz8BdF7JHpb7SyGU3LO,Clip,Rendered,run125-lowPolyJungle-1-0,Rendered,True
174,otpDc+UZTnv0+G/1LL/A,Clip,Rendered,lowpolyjungle_129-1-9-70-0_52.87.152.28,Rendered,True
175,4ZE6JPeH4hCIesp0aRIB,Clip,Rendered,kowloon_110-1-8-70-0_54.209.141.225,Rendered,True
176,JOYs8Wny1GJlw6AxCVo5,Clip,Rendered,lowpolyjungle_015-1-9-70-0_54.175.147.171,Rendered,True
177,mG4xsIyTTnaRWKW82yeD,Clip,Cinematic,The Matrix (1999),Cinematic,True
178,hnYVTt6SOC5gw43jdDOb,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
179,HvUTYlGssHeK5Ub4iNLY,Clip,Rendered,mountainlake_075-1-0-70-0_52.205.253.179,Rendered,True
180,pBsrFShgY2qLi+7xYSGi,Clip,sports1m,1984 Winter Olympics - Mens Luge 1st run - Part 1,Sports1M,True
181,IPvYT7eXLYJ557HrVPnG,Clip,sports1m,1 of 7 - 2010 ICup Utah Open State Championship XC Mountain Bike Race,Sports1M,True
182,W5pw3L6As82vKKcV0Nrj,Clip,Rendered,swamp_041-1-11-70-0_52.87.152.28,Rendered,True
183,JL0ByRDVv7SYmB62Dnrm,Clip,Rendered,mountainlake_103-1-0-70-0_54.205.66.32,Rendered,True
184,wIzrT2GKwZ1d8l0A29l4,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
185,mszapJxIZh6pj+65XLqK,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
186,ic9NK3KJq+vS4f8AzxwE,Clip,sports1m,2012 Sea Otter Classic Downhill Action,Sports1M,True
187,9HK/RHoZOZLg+H1kUzg4,Clip,Rendered,lowpolyjungle_024-1-9-70-0_54.175.147.171,Rendered,True
188,UIRT1CCHgVDfheNGYQd6,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
189,Qtx9ZilPEN9mdem3G1lL,Clip,sports1m,2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized),Sports1M,True
190,8PA1UPAZQPiLL4qyfbe0,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
191,yCXacouyIMBJMNQBQeSe,Clip,sports1m,2009 Univest Grand Prix Road Race PA,Sports1M,True
192,cX1uqe3yuBtkCRNeZPSD,Clip,Rendered,lowpolyjungle_125-1-9-70-0_54.175.147.171,Rendered,True
193,0JcYLY6eaQxNgD0AqyHf,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
194,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
195,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
196,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
197,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
198,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
199,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
200,4tIOoaR5VNXdEFB3JLsd,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
201,wrhbg7/9C5fsnGqt95w/,Clip,sports1m,2012 UNIV WORLDS Erickson (USA) dec Allikma (EST) 120 kg Greco repechage,Sports1M,True
202,gnKtNfR9QYEW0PRkfRU4,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
203,LfckM0X1gCCgUlsmXIea,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
204,Ta17hPcaONVDy5sPjE9z,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
205,mpoHL5UE5tDtz7b51b3H,Clip,Rendered,americandiner_042-1-5-70-0_54.173.97.201,Rendered,True
206,Tm+jNC4ykD/6gbuhE/GN,Clip,sports1m,2011 August 2 Midweek MTB Solitude XC Mountain Bike Race,Sports1M,True
207,WCbIfERX9tO1RJZwpTlh,Clip,Rendered,swamp_061-1-11-70-0_54.162.127.170,Rendered,True
208,wiNclBi2PQfyru/Y5oK8,Clip,Rendered,swamp_134-1-11-70-0_54.83.154.242,Rendered,True
209,9muXDtP+KyX4U/HWnzNh,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
210,c94vMSo/41HQ275a8+P1,Clip,Rendered,mountainlake_062-1-0-70-0_54.175.147.171,Rendered,True
211,cYx1X6L+VnzrCHfb11aF,Clip,Rendered,mountainlake_046-1-0-70-0_107.23.36.15,Rendered,True
212,+4gByvU9LfvSD0JHP6Ae,Trippy,UNKNOWN,UNKNOWN,Trippy,False
213,c6il6/HFHBatfpiQJdgg,Trippy,UNKNOWN,UNKNOWN,Trippy,False
214,EhwIk1vM51LHZPE6xFZX,Trippy,UNKNOWN,UNKNOWN,Trippy,False
215,akI+HDzjQ5bye7K4rfyo,Trippy,UNKNOWN,UNKNOWN,Trippy,False
216,mNEucZvIjxDg0rCkf4ti,Clip,sports1m,2010 Nova Scotia water ramp camp day 2,Sports1M,True
217,nQPKd38ibgfTUZG+RqK6,Clip,Cinematic,The Matrix (1999),Cinematic,True
218,GTizxRYkS3mlwh8t9S/p,Clip,Rendered,americandiner_055-1-5-70-0_54.210.37.143,Rendered,True
219,nMLnNVuoRqKOlG+jRXPe,Clip,Rendered,medievalsewer_033-1-6-70-0_52.207.221.173,Rendered,True
220,n6FL5D1ei9tjZ3QaGW2w,Clip,sports1m,2012 Polar Rhino Ride - New Years Day Winter Cycling Fun with Flying Rhino Cycling Club,Sports1M,True
221,ttmoFd+Nngbxd3dPRB6v,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
222,Zs1UAr1iQu0KsDfOiSlN,Monet2,UNKNOWN,UNKNOWN,Monet2,False
223,Sqv4lziRTQgtkUPYRRiM,Monet2,UNKNOWN,UNKNOWN,Monet2,False
224,WD0uyxvusJmVxfeKu9mZ,Monet2,UNKNOWN,UNKNOWN,Monet2,False
225,SzeVJsDzE+Ceeb3XK4TT,Monet2,UNKNOWN,UNKNOWN,Monet2,False
226,okYfMyn8qc2ClgvpS7WG,Clip,sports1m,2009 Skijoring Event in Whitefish Montana (part 1),Sports1M,True
227,NHlF8hOkZ6psFRIVhB6N,Clip,Rendered,ancienttomb_107-1-4-70-0_54.165.28.255,Rendered,True
228,AxNNo310kAl9uUSr+hXS,Clip,Rendered,medievalsewer_009-1-6-70-0_107.23.36.15,Rendered,True
229,mjtZRmGqaXCHGB59txoI,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
