trial_idx,hash,type,short_name,movie_name,label,is_natural
96,G8GCQlSYxw5oG/LVKDs2,Clip,Rendered,americandiner_099-1-5-70-0_184.73.123.94,Rendered,True
97,YxZMp94AewnnwYmjI/0v,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
98,wE8wskQ2OpXgYdnpm+o0,Clip,sports1m,13 Rottenmanner Tauern-Adventure-Race,Sports1M,True
99,Hx7nWm9l4FGDuTlUO/17,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
100,YWGU9pCJb1jD1EEZ20tf,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
101,FQR1XltfRJLPikdVpYNn,Clip,Rendered,mountainlake_008-1-0-70-0_54.205.66.32,Rendered,True
102,O/TPbFEXzCLov05/KwS+,Clip,sports1m,2011 June 15 Weekly Race Series Soldier Hollow XC Mountain Bike Race,Sports1M,True
103,GLb98O6GN6r7256/fA8Y,Clip,Cinematic,The Matrix (1999),Cinematic,True
104,SuNRz+E/BsGGxVlNWLt9,Clip,Rendered,shintoday_036-1-12-70-0_184.73.123.94,Rendered,True
105,mbeT2YEuzrol94GMBsSP,Clip,Rendered,lowpolyjungle_113-1-9-70-0_54.159.174.165,Rendered,True
106,QmynNYnz4Q0hMBpTZ/xv,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
107,gpu0WyfdPMgXV/xhy6ZP,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
108,0ir9/br3yxbe2BBf65zF,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
109,NM2SnnQwIoj8iKOMP6xA,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
110,F5KOXJGuqZljKK9USGu/,Clip,sports1m,2010 WORLDS Jake Clark (USA) dec T Tounousidis (GRE) 84 kg GR,Sports1M,True
111,uWDM4AAJ+PIdXzpPxOha,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
112,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
113,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
114,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
115,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
116,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
117,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
118,vcuLFeEnEY8VQozqUQv+,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
119,0Ep65YjJmqUuvbBzWZU0,Clip,Rendered,mountainlake_104-1-0-70-0_184.73.123.94,Rendered,True
120,5KAJVuAxtylBEMVmHR9r,Clip,sports1m,2 of 2 - 2011 ICup Cholla Challenge XC Mountain Bike Race,Sports1M,True
121,SEPl/bySQJUeym7YFClZ,Clip,Rendered,lowpolyjungle_134-1-9-70-0_54.165.28.255,Rendered,True
122,fWdgsv+EihhsJUPUv2BZ,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
123,4DmRtVpXz1OTu9EaM+31,Clip,Rendered,swamp_115-1-11-70-0_34.203.243.27,Rendered,True
124,4tIOoaR5VNXdEFB3JLsd,Clip,Cinematic,Naqoyqatsi: Life as War (2002),Cinematic,True
125,wrhbg7/9C5fsnGqt95w/,Clip,sports1m,2012 UNIV WORLDS Erickson (USA) dec Allikma (EST) 120 kg Greco repechage,Sports1M,True
126,gnKtNfR9QYEW0PRkfRU4,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
127,LfckM0X1gCCgUlsmXIea,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
128,Ta17hPcaONVDy5sPjE9z,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
129,mpoHL5UE5tDtz7b51b3H,Clip,Rendered,americandiner_042-1-5-70-0_54.173.97.201,Rendered,True
130,NWqTwzuwGakTM37kHKK4,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
131,ik5DKO+EInbAGwcH0BfB,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
132,dHvGJAD7cN8KboJxFF4/,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
133,zlQ935qW1A8YOiseS7gY,Clip,Rendered,medievalsewer_132-1-6-70-0_54.210.37.143,Rendered,True
134,XoerXglPXrngFUI5uTG6,Clip,sports1m,1 of 5 - 2010 ICup 2nd Annual Rock The Canyons XC Mountain Bike Race,Sports1M,True
135,EKhyHmLj04EcBoR25T/e,Clip,Rendered,americandiner_079-1-5-70-0_184.73.123.94,Rendered,True
136,nxQgqb7Q/ifG/OFnKfQq,Trippy,UNKNOWN,UNKNOWN,Trippy,False
137,U6NqQRL+v/N/9xnLSH2y,Trippy,UNKNOWN,UNKNOWN,Trippy,False
138,+4gByvU9LfvSD0JHP6Ae,Trippy,UNKNOWN,UNKNOWN,Trippy,False
139,FzgR8WF5//T2l2hpToFp,Trippy,UNKNOWN,UNKNOWN,Trippy,False
140,JOYs8Wny1GJlw6AxCVo5,Clip,Rendered,lowpolyjungle_015-1-9-70-0_54.175.147.171,Rendered,True
141,mG4xsIyTTnaRWKW82yeD,Clip,Cinematic,The Matrix (1999),Cinematic,True
142,hnYVTt6SOC5gw43jdDOb,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
143,HvUTYlGssHeK5Ub4iNLY,Clip,Rendered,mountainlake_075-1-0-70-0_52.205.253.179,Rendered,True
144,pBsrFShgY2qLi+7xYSGi,Clip,sports1m,1984 Winter Olympics - Mens Luge 1st run - Part 1,Sports1M,True
145,IPvYT7eXLYJ557HrVPnG,Clip,sports1m,1 of 7 - 2010 ICup Utah Open State Championship XC Mountain Bike Race,Sports1M,True
146,KjDfO15MEsKyQ1ecL7gs,Clip,Rendered,run257-mountainLake-1-0,Rendered,True
147,W72D46ICk0GV1uh0E98o,Clip,Cinematic,The Matrix (1999),Cinematic,True
148,rKhBb2Q+dILxw3t33TsJ,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
149,YfqXNa8nksH/H4Q7tw5G,Clip,Rendered,lowpolyjungle_118-1-9-70-0_54.83.154.242,Rendered,True
150,OFk94miLCLRW7fhR6BQE,Clip,Rendered,swamp_075-1-11-70-0_54.165.28.255,Rendered,True
151,VIxFQLvrzWwvLKX9CM5N,Clip,sports1m,1995 bmx vert bs contest  mat hoffman bike park okc,Sports1M,True
152,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
153,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
154,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
155,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
156,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
157,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
158,WbwUxo7EN2zXgNAWxgFZ,Clip,Cinematic,Powaqqatsi: Life in Transformation (1988),Cinematic,True
159,b616mDAureGWN0BhUjDT,Clip,sports1m,2011 August 2 Midweek MTB Solitude XC Mountain Bike Race,Sports1M,True
160,xHPbR5ra/AzG3oXC7Hir,Clip,sports1m,2012 January 28 Frozen Hog Snow Mountain Bike Race,Sports1M,True
161,h2Kz9QHgNSSTHHmSS5Sx,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
162,u2jgFekj7q7f8A2FUNER,Clip,sports1m,2012 USCS Lambert Park XC Mountain Bike Race (Stabilized),Sports1M,True
163,d+PSrYbJ8V86gmKnZMQo,Clip,Rendered,run74-kowloon-1-0,Rendered,True
164,UIRT1CCHgVDfheNGYQd6,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
165,Qtx9ZilPEN9mdem3G1lL,Clip,sports1m,2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized),Sports1M,True
166,8PA1UPAZQPiLL4qyfbe0,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
167,yCXacouyIMBJMNQBQeSe,Clip,sports1m,2009 Univest Grand Prix Road Race PA,Sports1M,True
168,cX1uqe3yuBtkCRNeZPSD,Clip,Rendered,lowpolyjungle_125-1-9-70-0_54.175.147.171,Rendered,True
169,0JcYLY6eaQxNgD0AqyHf,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
170,dqF2m1+BeEzshdIXZO6r,Clip,Cinematic,The Matrix Revolutions (2003),Cinematic,True
171,A0nN4cKwWGoLYYjPNHku,Clip,sports1m,2012 August 14 Midweek MTB Solitude XC Mountain Bike Race,Sports1M,True
172,If4LOEQfembGa5P7qnns,Clip,Rendered,ancienttomb_080-1-4-70-0_52.205.253.179,Rendered,True
173,qv8DQO1p7FAUR44GUNDL,Clip,Rendered,swamp_021-1-11-70-0_107.23.36.15,Rendered,True
174,Q+iqoYFefWdB3rQEv9yT,Clip,sports1m,2012 May 28 ICUP 7th Annual Stan Crane Memorial XC Mountain Bike Race,Sports1M,True
175,F7JaOuk3AaFzpmnKgmB/,Clip,Rendered,run165-lowPolyJungle-1-0,Rendered,True
176,tRgm529SPpQspr220FRm,Trippy,UNKNOWN,UNKNOWN,Trippy,False
177,3b2H+Bm14cexFIGHsVqI,Trippy,UNKNOWN,UNKNOWN,Trippy,False
178,RHtwzAR9fziaQmc+HgTa,Trippy,UNKNOWN,UNKNOWN,Trippy,False
179,17FUYJZ5OhiTUI0/KtLM,Trippy,UNKNOWN,UNKNOWN,Trippy,False
180,TtyToIhbanXnh6VWbH4s,Clip,Rendered,ancienttomb_055-1-4-70-0_54.209.141.225,Rendered,True
181,u/GzFCGJj6MgmUVacbs2,Clip,Rendered,mountainlake_091-1-0-70-0_54.175.147.171,Rendered,True
182,BUD8RLGwpSMsXHHQgr4c,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
183,C6z/uA7StTEa225UcX+6,Clip,sports1m,2011 June 14 Midweek MTB Corner Canyon XC Mountain Bike Race,Sports1M,True
184,qxBHlZ92gos3ScpkIstI,Clip,Rendered,mountainlake_090-1-0-70-0_54.165.28.255,Rendered,True
185,rUk476aOH2kTU4zzvZ2Q,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
186,JNYUnhFvI0mZbwN58E20,Clip,Rendered,swamp_124-1-11-70-0_34.239.124.192,Rendered,True
187,7keiPs7vk9CHNrtDuOxL,Clip,sports1m,2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized),Sports1M,True
188,t24nBc6mpih4DR5C/qVP,Clip,Rendered,subway_016-1-3-70-0_52.205.253.179,Rendered,True
189,JzIVwvytTHCEhcYc0EkS,Clip,sports1m,2012 UNIV WORLDS Stenberg (USA) dec Sasunouski (BLR) 84 kg Greco bout,Sports1M,True
190,shDuGRZylVmZLCBFIVeP,Clip,sports1m,2011 July 23 ICUP Solitude XC Mountain Bike Race,Sports1M,True
191,ysjy6YgGXX5+mcx52KSM,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
192,KXdTNAGMo1gCWz2Ge8zr,Clip,Rendered,run82-ancientTomb-1-0,Rendered,True
193,ecUQJtcERZJGdqza1k7h,Clip,sports1m,2009 Krugers Cross Singlespeed Cyclocross Race - Helmet Cam,Sports1M,True
194,Oup5uAZxF2G7zEJkT+ui,Clip,sports1m,2012 USA Basketball vs The Dream Team 1992 USA Basketball - NBA 2K13,Sports1M,True
195,GjCMo2GkJp6y5vricadg,Clip,Rendered,americandiner_005-1-5-70-0_54.165.28.255,Rendered,True
196,5zQTb77qI+ig8rigx1XU,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
197,7UETOWO5Z8aWuHDBJ2GG,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
198,Sd8yFGfeJq2a+Pm+VJlH,Clip,Rendered,swamp_040-1-11-70-0_184.73.123.94,Rendered,True
199,EbWyacxbhsTk3XBw6jxh,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
200,I+rdTFmRYzrTJpgW0zo3,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
201,l0p9I0TkqsP0Rnj9k97X,Clip,Cinematic,The Matrix (1999),Cinematic,True
202,1oKYe0C7YsJJjK9X8z5v,Clip,Rendered,run165-lowPolyJungle-1-0,Rendered,True
203,fx4K1DqznJRwaJHq1Bng,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
204,c6il6/HFHBatfpiQJdgg,Trippy,UNKNOWN,UNKNOWN,Trippy,False
205,QMJ4SBZvc86XeGeRGm2e,Trippy,UNKNOWN,UNKNOWN,Trippy,False
206,FAb/5k8Xnt1+Bo/4DjwV,Trippy,UNKNOWN,UNKNOWN,Trippy,False
207,zcz9H/fzww6BdAJTTzoe,Trippy,UNKNOWN,UNKNOWN,Trippy,False
208,J4PH3ez0PBmcINVwekyF,Clip,sports1m,2011 KIA X-GAME Aggressive Inline VERT Final,Sports1M,True
209,n2kq4Nv6UNm4wJbdtuHM,Clip,sports1m,2010 WORLDS Justin Ruiz (USA) dec Richard Karelson (EST) 96 kg GR,Sports1M,True
210,iYxs1vPwdSenUzRva/I3,Clip,Cinematic,Mad Max: Fury Road (2015),Cinematic,True
211,N1Sn679rCW0XsG5S7c/C,Clip,Cinematic,Star Wars: Episode VII - The Force Awakens (2015),Cinematic,True
212,jlM0Ornu8Dw2nAXCwego,Clip,Rendered,mountainlake_047-1-0-70-0_54.89.40.102,Rendered,True
213,iXM+aZY10zP+t3wPmZOW,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
214,xu7b5ZnQnVCZKSKA+4Sj,Clip,Rendered,ancienttomb_007-1-4-70-0_54.210.37.143,Rendered,True
215,vOW1YA8VGCqCGRettxc+,Clip,Rendered,run223-darkTemple-1-0,Rendered,True
216,Qhjw2wYdhELsE6tIjFJ2,Clip,Rendered,medievalsewer_063-1-6-70-0_54.210.37.143,Rendered,True
217,kfBzfoIWbweBA/JtkCof,Clip,sports1m,1 of 5 - 2011 True Grit Epic Endurance Mountain Bike Race,Sports1M,True
218,FbwlvMVKCOYqwqgLzevC,Clip,sports1m,2011 July 2 ICUP Dutch Hollow XC Mountain Bike Race,Sports1M,True
219,GlT7hhCdppOVk3UQ2Wr6,Clip,sports1m,2009FIS WORLD CHAMPIONSHIP DUALMOGULS FINALIST LUN Part1,Sports1M,True
220,qiT090gNrbkG8cDXg9rR,Clip,Rendered,run177-mountainLake-1-0,Rendered,True
221,G0M/wu0qIRR9h8E3qywK,Clip,Rendered,subway_086-1-3-70-0_54.159.174.165,Rendered,True
222,VUMlmBcQvYYadsPcH5pM,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
223,E6X3zPRXeeoAopECXnLv,Clip,Cinematic,Koyaanisqatsi: Life Out of Balance (1982),Cinematic,True
224,SJ/De/1G/9n27TNo13+w,Clip,Cinematic,The Matrix Reloaded (2003),Cinematic,True
225,ktha5el0zqGpc6QFajVh,Clip,sports1m,2010 WORLDS Faruk Sahin (USA) dec Tomasz Swierk (POL) 66 kg GR,Sports1M,True
226,ck6pSiFvT0Mpp0l4FGZe,Clip,sports1m,2012 July 17 Midweek MTB Deer Valley Silver Lake Lodge XC Race (Stabilized),Sports1M,True
227,/BBABBI0sME+ilxtFbWG,Clip,sports1m,14 ª volta ciclistica internacional do grande A B C D 2011 elite,Sports1M,True
228,hgyL2G1EqJhb6Irf8MxH,Clip,sports1m,2011 August 2 Midweek MTB Solitude XC Mountain Bike Race,Sports1M,True
